State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Previous_Year_Yield,Rolling_3Y_Yield,Previous_Year_Area
Andaman and Nicobar Islands,NICOBARS,2001,Kharif,Rice,83.0,300.0,3.614457831325301,3.147058823529412,3.147058823529412,102.0
Andaman and Nicobar Islands,NICOBARS,2002,Kharif,Rice,189.2,510.84,2.7,3.614457831325301,3.3807583274273565,83.0
Andaman and Nicobar Islands,NICOBARS,2003,Kharif,Rice,52.0,90.17,1.7340384615384616,2.7,3.1538388849515706,189.2
Andaman and Nicobar Islands,NICOBARS,2004,Kharif,Rice,52.94,72.57,1.3707971288250849,1.7340384615384616,2.6828320976212545,52.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001,Kharif,Rice,9718.0,27033.0,2.781745215064828,2.956025605343724,2.956025605343724,10779.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006,Kharif,Rice,6854.3,18995.62,2.771343536174372,2.781745215064828,2.868885410204276,9718.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003,Kharif,Rice,10509.37,30760.7,2.92697849633232,2.954507376727314,2.954507376727314,10695.8
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004,Kharif,Rice,10681.98,29119.66,2.726054532961118,2.92697849633232,2.940742936529817,10509.37
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005,Kharif,Rice,8683.38,25870.98,2.979367481326396,2.726054532961118,2.8691801353402506,10681.98
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006,Kharif,Rice,921.87,2539.64,2.7548786705283823,2.979367481326396,2.8774668368732783,8683.38
Andhra Pradesh,ANANTAPUR,1998,Kharif,Rice,38300.0,96800.0,2.5274151436031334,2.117977528089888,2.117977528089888,35600.0
Andhra Pradesh,ANANTAPUR,1999,Kharif,Rice,37991.0,105082.0,2.765970887841857,2.5274151436031334,2.3226963358465107,38300.0
Andhra Pradesh,ANANTAPUR,2000,Kharif,Rice,39905.0,117680.0,2.9490038842250343,2.765970887841857,2.4704545198449597,37991.0
Andhra Pradesh,ANANTAPUR,2001,Kharif,Rice,32878.0,95609.0,2.907993186933512,2.9490038842250343,2.7474633052233415,39905.0
Andhra Pradesh,ANANTAPUR,2002,Kharif,Rice,29066.0,66329.0,2.2820133489300214,2.907993186933512,2.8743226530001347,32878.0
Andhra Pradesh,ANANTAPUR,2003,Kharif,Rice,17515.0,44891.0,2.563003140165572,2.2820133489300214,2.7130034733628556,29066.0
Andhra Pradesh,ANANTAPUR,2004,Kharif,Rice,24335.0,85051.0,3.495007191288268,2.563003140165572,2.5843365586763687,17515.0
Andhra Pradesh,ANANTAPUR,2005,Kharif,Rice,25008.0,69972.0,2.797984644913628,3.495007191288268,2.780007893461287,24335.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Rice,22349.0,67427.0,3.0170029978969977,2.797984644913628,2.9519983254558224,25008.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Rice,30000.0,95000.0,3.1666666666666665,3.0170029978969977,3.1033316113662983,22349.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Rice,30306.0,94615.0,3.1219890450735828,3.1666666666666665,2.993884769825764,30000.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Rice,32226.0,101512.0,3.1500031030844657,3.1219890450735828,3.1018862365457487,30306.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Rice,34973.0,102007.0,2.9167357675921424,3.1500031030844657,3.1462196049415714,32226.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Rice,37720.0,94531.0,2.5061240721102864,2.9167357675921424,3.062909305250064,34973.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Rice,22056.0,58691.0,2.660999274573812,2.5061240721102864,2.857620980928965,37720.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Rice,28114.0,59377.0,2.112008252116383,2.660999274573812,2.694619704758747,22056.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Rice,22658.0,68155.0,3.007988348486186,2.112008252116383,2.4263771996001604,28114.0
Andhra Pradesh,ANANTAPUR,1998,Rabi,Rice,26600.0,63900.0,2.4022556390977443,2.0722222222222224,2.0722222222222224,18000.0
Andhra Pradesh,ANANTAPUR,1999,Rabi,Rice,20258.0,45669.0,2.254368644486129,2.4022556390977443,2.2372389306599834,26600.0
Andhra Pradesh,ANANTAPUR,2000,Rabi,Rice,22099.0,57236.0,2.589981447124304,2.254368644486129,2.2429488352686984,20258.0
Andhra Pradesh,ANANTAPUR,2001,Rabi,Rice,38119.0,108906.0,2.857000445971825,2.589981447124304,2.4155352435693924,22099.0
Andhra Pradesh,ANANTAPUR,2002,Rabi,Rice,10960.0,20462.0,1.866970802919708,2.857000445971825,2.5671168458607525,38119.0
Andhra Pradesh,ANANTAPUR,2003,Rabi,Rice,10826.0,25463.0,2.3520229078145207,1.866970802919708,2.437984232005279,10960.0
Andhra Pradesh,ANANTAPUR,2004,Rabi,Rice,9240.0,21622.0,2.34004329004329,2.3520229078145207,2.358664718902018,10826.0
Andhra Pradesh,ANANTAPUR,2005,Rabi,Rice,23142.0,55587.0,2.401996370235935,2.34004329004329,2.1863456669258396,9240.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Rice,10846.0,31974.0,2.9479992624008853,2.401996370235935,2.364687522697915,23142.0
Andhra Pradesh,ANANTAPUR,2007,Rabi,Rice,14000.0,37000.0,2.642857142857143,2.9479992624008853,2.5633463075600367,10846.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Rice,18416.0,49815.0,2.7049847958297133,2.642857142857143,2.6642842584979873,14000.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Rice,19428.0,46899.0,2.4139901173563927,2.7049847958297133,2.7652804003625806,18416.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Rice,24828.0,69394.0,2.794989527952312,2.4139901173563927,2.587277352014416,19428.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Rice,10948.0,25542.0,2.333028863719401,2.794989527952312,2.6379881470461393,24828.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Rice,6998.0,17768.0,2.539011146041726,2.333028863719401,2.514002836342702,10948.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Rice,12283.0,28558.0,2.325002035333388,2.539011146041726,2.5556765125711465,6998.0
Andhra Pradesh,ANANTAPUR,2014,Rabi,Rice,6553.0,14377.0,2.1939569662749885,2.325002035333388,2.3990140150315047,12283.0
Andhra Pradesh,CHITTOOR,1998,Kharif,Rice,42000.0,105400.0,2.509523809523809,1.9952718676122927,1.9952718676122927,42300.0
Andhra Pradesh,CHITTOOR,1999,Kharif,Rice,37542.0,75477.0,2.0104682755314047,2.509523809523809,2.2523978385680508,42000.0
Andhra Pradesh,CHITTOOR,2000,Kharif,Rice,33776.0,89236.0,2.641994315490289,2.0104682755314047,2.1717546508891687,37542.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Rice,24377.0,55311.0,2.268983057800386,2.641994315490289,2.3873288001818342,33776.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Rice,20137.0,50020.0,2.48398470477231,2.268983057800386,2.30714854960736,24377.0
Andhra Pradesh,CHITTOOR,2003,Kharif,Rice,18495.0,38562.0,2.0849959448499598,2.48398470477231,2.4649873593543283,20137.0
Andhra Pradesh,CHITTOOR,2004,Kharif,Rice,19055.0,43331.0,2.273996326423511,2.0849959448499598,2.279321235807552,18495.0
Andhra Pradesh,CHITTOOR,2005,Kharif,Rice,16240.0,37173.0,2.288977832512315,2.273996326423511,2.2809923253485938,19055.0
Andhra Pradesh,CHITTOOR,2006,Kharif,Rice,17049.0,42520.0,2.493987917179893,2.288977832512315,2.215990034595262,16240.0
Andhra Pradesh,CHITTOOR,2007,Kharif,Rice,15000.0,42000.0,2.8,2.493987917179893,2.3523206920385733,17049.0
Andhra Pradesh,CHITTOOR,2008,Kharif,Rice,17596.0,46242.0,2.6279836326437827,2.8,2.527655249897403,15000.0
Andhra Pradesh,CHITTOOR,2009,Kharif,Rice,19758.0,56192.0,2.8440125518777206,2.6279836326437827,2.6406571832745587,17596.0
Andhra Pradesh,CHITTOOR,2010,Kharif,Rice,18019.0,53639.0,2.9768022642765968,2.8440125518777206,2.7573320615071677,19758.0
Andhra Pradesh,CHITTOOR,2011,Kharif,Rice,17342.0,55719.0,3.212951216699343,2.9768022642765968,2.816266149599367,18019.0
Andhra Pradesh,CHITTOOR,2012,Kharif,Rice,12952.0,45241.0,3.4929740580605317,3.212951216699343,3.011255344284553,17342.0
Andhra Pradesh,CHITTOOR,2013,Kharif,Rice,15206.0,48766.0,3.207023543338156,3.4929740580605317,3.227575846345491,12952.0
Andhra Pradesh,CHITTOOR,2014,Kharif,Rice,13304.0,44462.0,3.342002405291641,3.207023543338156,3.3043162726993436,15206.0
Andhra Pradesh,CHITTOOR,1998,Rabi,Rice,62400.0,159200.0,2.551282051282051,2.393728222996516,2.393728222996516,57400.0
Andhra Pradesh,CHITTOOR,1999,Rabi,Rice,37489.0,76800.0,2.048600922937395,2.551282051282051,2.472505137139284,62400.0
Andhra Pradesh,CHITTOOR,2000,Rabi,Rice,41442.0,97181.0,2.34498817624632,2.048600922937395,2.3312037324053207,37489.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Rice,62049.0,170573.0,2.7490048187722604,2.34498817624632,2.314957050155255,41442.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Rice,30034.0,76827.0,2.558000932276753,2.7490048187722604,2.3808646393186583,62049.0
Andhra Pradesh,CHITTOOR,2003,Rabi,Rice,27286.0,46714.0,1.712013486769772,2.558000932276753,2.550664642431778,30034.0
Andhra Pradesh,CHITTOOR,2004,Rabi,Rice,25822.0,69177.0,2.678994655719929,1.712013486769772,2.3396730792729286,27286.0
Andhra Pradesh,CHITTOOR,2005,Rabi,Rice,66351.0,193612.0,2.917996714442887,2.678994655719929,2.3163363582554846,25822.0
Andhra Pradesh,CHITTOOR,2006,Rabi,Rice,29164.0,85101.0,2.9180153614044717,2.917996714442887,2.436334952310863,66351.0
Andhra Pradesh,CHITTOOR,2007,Rabi,Rice,37000.0,116000.0,3.135135135135135,2.9180153614044717,2.8383355771890955,29164.0
Andhra Pradesh,CHITTOOR,2008,Rabi,Rice,37927.0,118636.0,3.1280090700556333,3.135135135135135,2.9903824036608313,37000.0
Andhra Pradesh,CHITTOOR,2009,Rabi,Rice,35155.0,113937.0,3.2409899018631774,3.1280090700556333,3.0603865221984132,37927.0
Andhra Pradesh,CHITTOOR,2010,Rabi,Rice,43558.0,131502.0,3.0190091372422976,3.2409899018631774,3.1680447023513154,35155.0
Andhra Pradesh,CHITTOOR,2011,Rabi,Rice,33764.0,113211.0,3.3530091221419265,3.0190091372422976,3.129336036387036,43558.0
Andhra Pradesh,CHITTOOR,2012,Rabi,Rice,34557.0,126168.0,3.6510113725149753,3.3530091221419265,3.204336053749134,33764.0
Andhra Pradesh,CHITTOOR,2013,Rabi,Rice,34654.0,120249.0,3.469989034454897,3.6510113725149753,3.341009877299733,34557.0
Andhra Pradesh,CHITTOOR,2014,Rabi,Rice,27661.0,87962.0,3.1800007230396585,3.469989034454897,3.491336509703933,34654.0
Andhra Pradesh,EAST GODAVARI,1998,Kharif,Rice,256300.0,386600.0,1.5083886071010535,2.0051377860812702,2.0051377860812702,214100.0
Andhra Pradesh,EAST GODAVARI,1999,Kharif,Rice,244655.0,628606.0,2.569356849441049,1.5083886071010535,1.7567631965911619,256300.0
Andhra Pradesh,EAST GODAVARI,2000,Kharif,Rice,253966.0,683423.0,2.691001945142263,2.569356849441049,2.0276277475411244,244655.0
Andhra Pradesh,EAST GODAVARI,2001,Kharif,Rice,220811.0,579850.0,2.626001422030605,2.691001945142263,2.2562491338947885,253966.0
Andhra Pradesh,EAST GODAVARI,2002,Kharif,Rice,194809.0,551115.0,2.829001740166009,2.626001422030605,2.6287867388713058,220811.0
Andhra Pradesh,EAST GODAVARI,2003,Kharif,Rice,234673.0,762453.0,3.249001802508171,2.829001740166009,2.7153350357796255,194809.0
Andhra Pradesh,EAST GODAVARI,2004,Kharif,Rice,224521.0,743614.0,3.3120019953590085,3.249001802508171,2.9013349882349284,234673.0
Andhra Pradesh,EAST GODAVARI,2005,Kharif,Rice,217411.0,348727.0,1.6039988777016805,3.3120019953590085,3.1300018460110626,224521.0
Andhra Pradesh,EAST GODAVARI,2006,Kharif,Rice,227930.0,547716.0,2.4030009213354977,1.6039988777016805,2.7216675585229537,217411.0
Andhra Pradesh,EAST GODAVARI,2007,Kharif,Rice,242000.0,715000.0,2.9545454545454546,2.4030009213354977,2.4396672647987288,227930.0
Andhra Pradesh,EAST GODAVARI,2008,Kharif,Rice,240231.0,716609.0,2.982999696125812,2.9545454545454546,2.3205150845275444,242000.0
Andhra Pradesh,EAST GODAVARI,2009,Kharif,Rice,202153.0,616567.0,3.050001731361889,2.982999696125812,2.780182024002255,240231.0
Andhra Pradesh,EAST GODAVARI,2010,Kharif,Rice,237640.0,457704.0,1.926039387308534,3.050001731361889,2.9958489606777188,202153.0
Andhra Pradesh,EAST GODAVARI,2011,Kharif,Rice,197445.0,589741.0,2.9868621641469777,1.926039387308534,2.6530136049320783,237640.0
Andhra Pradesh,EAST GODAVARI,2012,Kharif,Rice,232300.0,355651.0,1.5309987085665089,2.9868621641469777,2.654301094272467,197445.0
Andhra Pradesh,EAST GODAVARI,2013,Kharif,Rice,235159.0,434104.0,1.846002066686795,1.5309987085665089,2.1479667533406737,232300.0
Andhra Pradesh,EAST GODAVARI,2014,Kharif,Rice,226072.0,681833.0,3.015999327647829,1.846002066686795,2.1212876464667603,235159.0
Andhra Pradesh,EAST GODAVARI,1998,Rabi,Rice,157600.0,656600.0,4.166243654822335,3.1832901554404147,3.1832901554404147,154400.0
Andhra Pradesh,EAST GODAVARI,1999,Rabi,Rice,161551.0,645162.0,3.9935500244504833,4.166243654822335,3.6747669051313747,157600.0
Andhra Pradesh,EAST GODAVARI,2000,Rabi,Rice,162861.0,683202.0,4.195000644721572,3.9935500244504833,3.781027944904411,161551.0
Andhra Pradesh,EAST GODAVARI,2001,Rabi,Rice,165779.0,750150.0,4.525000150803177,4.195000644721572,4.118264774664797,162861.0
Andhra Pradesh,EAST GODAVARI,2009,Rabi,Rice,104423.0,456537.0,4.371996590789386,4.689999470155009,4.8158266913309875,169861.0
Andhra Pradesh,EAST GODAVARI,2011,Rabi,Rice,139649.0,587084.0,4.203997164319114,4.915997640090694,4.659331233678363,172888.0
Andhra Pradesh,EAST GODAVARI,2012,Rabi,Rice,168756.0,746239.0,4.4219998103771125,4.203997164319114,4.497330465066398,139649.0
Andhra Pradesh,GUNTUR,1998,Kharif,Rice,298400.0,921400.0,3.0878016085790883,2.865423728813559,2.865423728813559,295000.0
Andhra Pradesh,GUNTUR,1999,Kharif,Rice,302886.0,969414.0,3.200590321110913,3.0878016085790883,2.9766126686963235,298400.0
Andhra Pradesh,GUNTUR,2000,Kharif,Rice,292899.0,987363.0,3.371001608062848,3.200590321110913,3.0512718861678536,302886.0
Andhra Pradesh,GUNTUR,2001,Kharif,Rice,272468.0,935110.0,3.431999354052586,3.371001608062848,3.2197978459176166,292899.0
Andhra Pradesh,GUNTUR,2002,Kharif,Rice,202953.0,646811.0,3.186998960350426,3.431999354052586,3.334530427742116,272468.0
Andhra Pradesh,GUNTUR,2003,Kharif,Rice,170487.0,482990.0,2.833001929765906,3.186998960350426,3.3299999741552866,202953.0
Andhra Pradesh,GUNTUR,2004,Kharif,Rice,240404.0,833961.0,3.4689980199996677,2.833001929765906,3.150666748056306,170487.0
Andhra Pradesh,GUNTUR,2005,Kharif,Rice,288879.0,892636.0,3.0899996192177346,3.4689980199996677,3.162999636705333,240404.0
Andhra Pradesh,GUNTUR,2006,Kharif,Rice,288638.0,783941.0,2.716000665193079,3.0899996192177346,3.1306665229944364,288879.0
Andhra Pradesh,GUNTUR,2007,Kharif,Rice,283000.0,976000.0,3.4487632508833923,2.716000665193079,3.0916661014701603,288638.0
Andhra Pradesh,GUNTUR,2008,Kharif,Rice,281491.0,959321.0,3.407998834776245,3.4487632508833923,3.084921178431402,283000.0
Andhra Pradesh,GUNTUR,2009,Kharif,Rice,190526.0,683226.0,3.5859987613239137,3.407998834776245,3.190920916950905,281491.0
Andhra Pradesh,GUNTUR,2010,Kharif,Rice,271072.0,649760.0,2.397001534647621,3.5859987613239137,3.4809202823278507,190526.0
Andhra Pradesh,GUNTUR,2011,Kharif,Rice,281790.0,1080921.0,3.8359097200042576,2.397001534647621,3.1303330435825933,271072.0
Andhra Pradesh,GUNTUR,2012,Kharif,Rice,174699.0,607778.0,3.4790010246194885,3.8359097200042576,3.272970005325264,281790.0
Andhra Pradesh,GUNTUR,2013,Kharif,Rice,280060.0,912716.0,3.259001642505177,3.4790010246194885,3.2373040930904557,174699.0
Andhra Pradesh,GUNTUR,2014,Kharif,Rice,255607.0,1000190.0,3.912999252759119,3.259001642505177,3.5246374623763077,280060.0
Andhra Pradesh,GUNTUR,1998,Rabi,Rice,29100.0,99900.0,3.4329896907216493,3.5724137931034483,3.5724137931034483,14500.0
Andhra Pradesh,GUNTUR,1999,Rabi,Rice,14822.0,53167.0,3.587032789097288,3.4329896907216493,3.502701741912549,29100.0
Andhra Pradesh,GUNTUR,2000,Rabi,Rice,12692.0,49600.0,3.9079735266309488,3.587032789097288,3.5308120909741287,14822.0
Andhra Pradesh,GUNTUR,2001,Rabi,Rice,44917.0,181060.0,4.030990493577042,3.9079735266309488,3.6426653354832954,12692.0
Andhra Pradesh,GUNTUR,2002,Rabi,Rice,2716.0,7385.0,2.7190721649484537,4.030990493577042,3.8419989364350933,44917.0
Andhra Pradesh,GUNTUR,2003,Rabi,Rice,5772.0,16837.0,2.917013167013167,2.7190721649484537,3.5526787283854815,2716.0
Andhra Pradesh,GUNTUR,2004,Rabi,Rice,21247.0,70922.0,3.33797712618252,2.917013167013167,3.222358608512888,5772.0
Andhra Pradesh,GUNTUR,2005,Rabi,Rice,31434.0,111559.0,3.5489915378252848,3.33797712618252,2.991354152714713,21247.0
Andhra Pradesh,GUNTUR,2006,Rabi,Rice,28933.0,100947.0,3.4889918086613902,3.5489915378252848,3.267993943673657,31434.0
Andhra Pradesh,GUNTUR,2007,Rabi,Rice,24000.0,85000.0,3.5416666666666665,3.4889918086613902,3.458653490889732,28933.0
Andhra Pradesh,GUNTUR,2008,Rabi,Rice,51358.0,187662.0,3.6539974298064566,3.5416666666666665,3.526550004384447,24000.0
Andhra Pradesh,GUNTUR,2009,Rabi,Rice,112342.0,383423.0,3.4129978102579623,3.6539974298064566,3.5615519683781707,51358.0
Andhra Pradesh,GUNTUR,2010,Rabi,Rice,58393.0,201806.0,3.455996437929204,3.4129978102579623,3.536220635577028,112342.0
Andhra Pradesh,GUNTUR,2011,Rabi,Rice,11012.0,39060.0,3.5470395931710863,3.455996437929204,3.507663892664541,58393.0
Andhra Pradesh,GUNTUR,2012,Rabi,Rice,8362.0,29903.0,3.5760583592442,3.5470395931710863,3.4720112804527505,11012.0
Andhra Pradesh,GUNTUR,2013,Rabi,Rice,48107.0,183288.0,3.810006859708566,3.5760583592442,3.5263647967814964,8362.0
Andhra Pradesh,GUNTUR,2014,Rabi,Rice,29695.0,111742.0,3.7629904024246503,3.810006859708566,3.6443682707079503,48107.0
Andhra Pradesh,KADAPA,1998,Kharif,Rice,59200.0,169800.0,2.8682432432432434,1.6247379454926625,1.6247379454926625,47700.0
Andhra Pradesh,KADAPA,1999,Kharif,Rice,54783.0,134484.0,2.454849132030009,2.8682432432432434,2.2464905943679527,59200.0
Andhra Pradesh,KADAPA,2000,Kharif,Rice,60412.0,170120.0,2.8159968218234788,2.454849132030009,2.315943440255305,54783.0
Andhra Pradesh,KADAPA,2001,Kharif,Rice,38218.0,96883.0,2.535009681302004,2.8159968218234788,2.7130297323655768,60412.0
Andhra Pradesh,KADAPA,2002,Kharif,Rice,27457.0,56424.0,2.0549950832210366,2.535009681302004,2.601951878385164,38218.0
Andhra Pradesh,KADAPA,2003,Kharif,Rice,23356.0,60025.0,2.5700034252440487,2.0549950832210366,2.4686671954488397,27457.0
Andhra Pradesh,KADAPA,2004,Kharif,Rice,46932.0,149619.0,3.1879953975965227,2.5700034252440487,2.38666939658903,23356.0
Andhra Pradesh,KADAPA,2005,Kharif,Rice,45556.0,85828.0,1.8840108876986563,3.1879953975965227,2.604331302020536,46932.0
Andhra Pradesh,KADAPA,2006,Kharif,Rice,41908.0,114493.0,2.732008208456619,1.8840108876986563,2.5473365701797426,45556.0
Andhra Pradesh,KADAPA,2007,Kharif,Rice,45000.0,139000.0,3.088888888888889,2.732008208456619,2.601338164583933,41908.0
Andhra Pradesh,KADAPA,2008,Kharif,Rice,50183.0,87168.0,1.7370025705916343,3.088888888888889,2.568302661681388,45000.0
Andhra Pradesh,KADAPA,2009,Kharif,Rice,52423.0,153757.0,2.933006504778437,1.7370025705916343,2.519299889312381,50183.0
Andhra Pradesh,KADAPA,2010,Kharif,Rice,53345.0,80657.0,1.511988002624426,2.933006504778437,2.5862993214196535,52423.0
Andhra Pradesh,KADAPA,2011,Kharif,Rice,47290.0,141161.0,2.9850074011418903,1.511988002624426,2.060665692664833,53345.0
Andhra Pradesh,KADAPA,2012,Kharif,Rice,24147.0,61551.0,2.549012299664555,2.9850074011418903,2.476667302848251,47290.0
Andhra Pradesh,KADAPA,2013,Kharif,Rice,51753.0,148842.0,2.876007187989102,2.549012299664555,2.348669234476957,24147.0
Andhra Pradesh,KADAPA,2014,Kharif,Rice,42124.0,155648.0,3.6949957269015288,2.876007187989102,2.803342296265182,51753.0
Andhra Pradesh,KADAPA,1998,Rabi,Rice,17000.0,41600.0,2.447058823529412,2.1307692307692307,2.1307692307692307,13000.0
Andhra Pradesh,KADAPA,1999,Rabi,Rice,6828.0,12921.0,1.8923550087873464,2.447058823529412,2.288914027149321,17000.0
Andhra Pradesh,KADAPA,2000,Rabi,Rice,7426.0,6134.0,0.8260166980877997,1.8923550087873464,2.1567276876953296,6828.0
Andhra Pradesh,KADAPA,2001,Rabi,Rice,37550.0,98231.0,2.616005326231691,0.8260166980877997,1.721810176801519,7426.0
Andhra Pradesh,KADAPA,2002,Rabi,Rice,9203.0,16446.0,1.787025969792459,2.616005326231691,1.7781256777022787,37550.0
Andhra Pradesh,KADAPA,2003,Rabi,Rice,10767.0,24032.0,2.232005201077366,1.787025969792459,1.7430159980373165,9203.0
Andhra Pradesh,KADAPA,2004,Rabi,Rice,5689.0,11424.0,2.0080857795746176,2.232005201077366,2.2116788323671717,10767.0
Andhra Pradesh,KADAPA,2005,Rabi,Rice,21197.0,55791.0,2.6320233995376703,2.0080857795746176,2.009038983481481,5689.0
Andhra Pradesh,KADAPA,2006,Rabi,Rice,4997.0,10963.0,2.193916349809886,2.6320233995376703,2.290704793396551,21197.0
Andhra Pradesh,KADAPA,2007,Rabi,Rice,17000.0,45000.0,2.647058823529412,2.193916349809886,2.2780085096407245,4997.0
Andhra Pradesh,KADAPA,2008,Rabi,Rice,14883.0,41271.0,2.7730296311227574,2.647058823529412,2.4909995242923224,17000.0
Andhra Pradesh,KADAPA,2009,Rabi,Rice,12894.0,34169.0,2.649992244454785,2.7730296311227574,2.5380016014873514,14883.0
Andhra Pradesh,KADAPA,2010,Rabi,Rice,17037.0,48896.0,2.869988847801843,2.649992244454785,2.690026899702318,12894.0
Andhra Pradesh,KADAPA,2011,Rabi,Rice,6606.0,17499.0,2.6489554950045413,2.869988847801843,2.7643369077931284,17037.0
Andhra Pradesh,KADAPA,2012,Rabi,Rice,6601.0,19249.0,2.9160733222239053,2.6489554950045413,2.72297886242039,6606.0
Andhra Pradesh,KADAPA,2013,Rabi,Rice,10959.0,29447.0,2.687015238616662,2.9160733222239053,2.8116725550100963,6601.0
Andhra Pradesh,KADAPA,2014,Rabi,Rice,3761.0,10189.0,2.7091199149162457,2.687015238616662,2.7506813519483693,10959.0
Andhra Pradesh,KRISHNA,1998,Kharif,Rice,280800.0,759900.0,2.7061965811965814,2.711903838697169,2.711903838697169,257900.0
Andhra Pradesh,KRISHNA,1999,Kharif,Rice,278415.0,834490.0,2.9972882208214355,2.7061965811965814,2.7090502099468754,280800.0
Andhra Pradesh,KRISHNA,2000,Kharif,Rice,281343.0,868787.0,3.087999345994036,2.9972882208214355,2.805129546905062,278415.0
Andhra Pradesh,KRISHNA,2001,Kharif,Rice,245114.0,714507.0,2.9149987352823583,3.087999345994036,2.930494716004018,281343.0
Andhra Pradesh,KRISHNA,2002,Kharif,Rice,243910.0,761243.0,3.1209995490139804,2.9149987352823583,3.0000954340326103,245114.0
Andhra Pradesh,KRISHNA,2003,Kharif,Rice,222367.0,526565.0,2.3679997481640718,3.1209995490139804,3.041332543430125,243910.0
Andhra Pradesh,KRISHNA,2004,Kharif,Rice,245306.0,804849.0,3.281000057071576,2.3679997481640718,2.8013326774868035,222367.0
Andhra Pradesh,KRISHNA,2005,Kharif,Rice,254919.0,697203.0,2.734998175891165,3.281000057071576,2.923333118083209,245306.0
Andhra Pradesh,KRISHNA,2006,Kharif,Rice,251433.0,521221.0,2.073001555086245,2.734998175891165,2.7946659937089375,254919.0
Andhra Pradesh,KRISHNA,2007,Kharif,Rice,261000.0,944000.0,3.6168582375478926,2.073001555086245,2.696333262682995,251433.0
Andhra Pradesh,KRISHNA,2008,Kharif,Rice,273878.0,959395.0,3.5030013363614456,3.6168582375478926,2.808285989508434,261000.0
Andhra Pradesh,KRISHNA,2009,Kharif,Rice,228196.0,784310.0,3.4370015250048205,3.5030013363614456,3.0642870429985276,273878.0
Andhra Pradesh,KRISHNA,2010,Kharif,Rice,260350.0,722978.0,2.7769464182830803,3.4370015250048205,3.5189536996380526,228196.0
Andhra Pradesh,KRISHNA,2011,Kharif,Rice,262826.0,980105.0,3.729102143623538,2.7769464182830803,3.2389830932164485,260350.0
Andhra Pradesh,KRISHNA,2012,Kharif,Rice,253166.0,908360.0,3.588001548391174,3.729102143623538,3.31435002897048,262826.0
Andhra Pradesh,KRISHNA,2013,Kharif,Rice,264371.0,773285.0,2.9249993380514505,3.588001548391174,3.3646833700992644,253166.0
Andhra Pradesh,KRISHNA,2014,Kharif,Rice,235212.0,788901.0,3.3539997959287797,2.9249993380514505,3.4140343433553877,264371.0
Andhra Pradesh,KRISHNA,1998,Rabi,Rice,134500.0,491200.0,3.652044609665428,3.383490971625108,3.383490971625108,116300.0
Andhra Pradesh,KRISHNA,1999,Rabi,Rice,127888.0,457596.0,3.5780995871387464,3.652044609665428,3.517767790645268,134500.0
Andhra Pradesh,KRISHNA,2000,Rabi,Rice,112917.0,408308.0,3.6160011335759896,3.5780995871387464,3.5378783894764276,127888.0
Andhra Pradesh,KRISHNA,2001,Rabi,Rice,98472.0,358635.0,3.641999756275896,3.6160011335759896,3.615381776793388,112917.0
Andhra Pradesh,KRISHNA,2002,Rabi,Rice,2185.0,5688.0,2.603203661327231,3.641999756275896,3.6120334923302106,98472.0
Andhra Pradesh,KRISHNA,2003,Rabi,Rice,7486.0,19359.0,2.586027250868288,2.603203661327231,3.2870681837263724,2185.0
Andhra Pradesh,KRISHNA,2004,Rabi,Rice,10017.0,31584.0,3.153039832285115,2.586027250868288,2.943743556157138,7486.0
Andhra Pradesh,KRISHNA,2005,Rabi,Rice,104332.0,409399.0,3.9240022236705903,3.153039832285115,2.780756914826878,10017.0
Andhra Pradesh,KRISHNA,2006,Rabi,Rice,94862.0,355638.0,3.749003816069659,3.9240022236705903,3.2210231022746645,104332.0
Andhra Pradesh,KRISHNA,2007,Rabi,Rice,94000.0,355000.0,3.776595744680851,3.749003816069659,3.6086819573417883,94862.0
